,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,1839,BNB,BNB,bnb,1690,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151705034.6854829,151705034.6854829,False,,4,,,,2023-10-22T18:45:00.000Z,215.46311746295996,270309235.96934336,7.38,-0.00199849,0.25064878,2.58519479,2.23980443,-0.74843083,-9.54965627,32686839708.160614,2.8743,32686839708.16,,2023-10-22T18:45:00.000Z,,,,,,2023-10-22 18:47:23.140952
4,52,XRP,XRP,xrp,1119,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-22T18:45:00.000Z,0.5205152914129628,567088889.771073,-19.6074,-0.30102196,-0.73466382,6.39768296,1.18680303,-1.61729864,-26.28006311,27816871942.190887,2.4461,52051529141.3,,2023-10-22T18:45:00.000Z,,,,,,2023-10-22 18:47:23.140952
5,3408,USDC,USDC,usd-coin,14546,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25560968950.93122,25560968950.93122,False,,6,,,,2023-10-22T18:45:00.000Z,1.0000146575435414,1962231613.130928,-1.5097,0.01066408,-0.00726434,-0.0049481,-0.01033017,-0.00108706,0.0082446,25561343611.94658,2.2471,25561343611.95,,2023-10-22T18:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-22 18:47:23.140952
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,416722077.8411571,560555428.784264,True,,7,,,,2023-10-22T18:45:00.000Z,28.760959724315725,763162706.7148154,-27.2369,-0.10043352,-1.97579245,31.37391156,48.74268282,34.43706869,22.93389005,11985326897.022682,1.0536,16122112110.51,,2023-10-22T18:45:00.000Z,,,,,,2023-10-22 18:47:23.140952
7,2010,Cardano,ADA,cardano,948,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35228606208.488,36274729240.533,False,,8,,,,2023-10-22T18:45:00.000Z,0.2598066483022366,121070993.00609031,-6.1373,-0.02033694,-0.25733999,5.12275999,6.54063906,-2.57845988,-14.72460875,9152626103.386631,0.8047,11691299173.6,,2023-10-22T18:45:00.000Z,,,,,,2023-10-22 18:47:23.140952
8,74,Dogecoin,DOGE,dogecoin,811,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141519366383.7052,141519366383.7052,True,,9,,,,2023-10-22T18:45:00.000Z,0.06102371550194699,151410280.02064922,9.0176,-0.05229675,-0.2818027,2.37506297,-0.68261714,-4.56911027,-18.38769078,8636037552.215027,0.7592,8636037552.22,,2023-10-22T18:45:00.000Z,,,,,,2023-10-22 18:47:23.140952
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88882248218.43095,88882313760.98747,True,,10,71659659264.0,6450473772.089065,,2023-10-22T18:45:00.000Z,0.09001541227435922,166493609.27242756,-7.1702,-0.20271977,-1.93213246,4.51184856,7.82290622,16.3112689,10.71354428,8000772217.253992,0.7035,8000778117.09,,2023-10-22T18:45:00.000Z,,,,,,2023-10-22 18:47:23.140952
10,11419,Toncoin,TON,toncoin,159,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7445871091.31827,,2023-10-22T18:45:00.000Z,2.180875144825393,12351341.72973916,30.2792,0.12295448,2.2420855,12.88385923,-5.26707473,54.09084291,57.56457968,7484528153.613387,0.6582,11008094935.77,,2023-10-22T18:45:00.000Z,,,,,,2023-10-22 18:47:23.140952
11,3890,Polygon,MATIC,polygon,1011,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9309803040.71938,10000000000.0,False,,12,,,,2023-10-22T18:45:00.000Z,0.587364349078389,321695966.0879225,14.7634,0.15645157,3.09536818,13.59095275,12.97006683,4.78476633,-19.09899904,5468246403.060144,0.4809,5873643490.78,,2023-10-22T18:45:00.000Z,,,,,,2023-10-22 18:47:23.140952
12,4943,Dai,DAI,multi-collateral-dai,2692,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,13,,,,2023-10-22T18:45:00.000Z,1.0002717800466434,138662151.4443321,14.3111,-0.00342303,0.0280828,-0.03121744,0.0303609,0.10558331,0.07920523,5349342045.158403,0.4704,5349342045.16,,2023-10-22T18:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-10-22 18:47:23.140952
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:45:00.000Z,9.503240188734418,890591830.8086562,22.8137,-0.15869522,6.04348764,28.23506075,38.40460459,48.96397064,25.70859859,5291879018.302496,0.4653,9503240188.73,,2023-10-22T18:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:47:23.140952
14,6636,Polkadot,DOT,polkadot-new,597,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1270320717.7508621,1369362335.356042,True,,15,,,,2023-10-22T18:45:00.000Z,3.8808233609126948,106150553.5321198,10.2061,0.6045585,-1.01937826,3.18608872,-3.277235,-13.66178259,-25.81327996,4929890317.298927,0.4335,5314253340.6,,2023-10-22T18:45:00.000Z,,,,,,2023-10-22 18:47:23.140952
0,1,Bitcoin,BTC,bitcoin,10496,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19521062.0,19521062.0,False,,1,,,,2023-10-22T18:46:00.000Z,29914.620619057194,10456966895.635447,-8.6256,-0.05798654,-0.65750352,10.61943333,12.56885929,13.04988831,2.83298782,583965163811.0939,51.346,628207033000.2,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
1,1027,Ethereum,ETH,ethereum,7593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267199.24042194,120267199.24042194,True,,2,,,,2023-10-22T18:46:00.000Z,1635.364778702566,4441917516.409108,7.5337,-0.10238531,0.21561913,4.60074194,2.65770282,-2.5499649,-11.54310137,196680741670.99002,17.2953,196680741670.99,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
2,825,Tether USDt,USDT,tether,64141,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84154234500.6047,87625667477.0228,True,,3,,,,2023-10-22T18:46:00.000Z,1.000417320943562,31819642057.637127,5.1884,-0.0093891,0.00461181,0.03867566,0.03530371,0.07723195,0.05224196,84189353825.15125,7.4032,87662235503.25,,2023-10-22T18:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-22 18:48:25.103938
3,1839,BNB,BNB,bnb,1690,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151705034.6854829,151705034.6854829,False,,4,,,,2023-10-22T18:46:00.000Z,215.47477401512228,270528162.3525058,7.4431,-0.00926881,0.26418094,2.54739733,2.25350195,-0.70467195,-9.54492163,32688608065.81071,2.8745,32688608065.81,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
4,52,XRP,XRP,xrp,1119,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-22T18:46:00.000Z,0.5202457600081163,568036683.744482,-19.5001,-0.3452024,-0.75963107,6.313155,1.12588828,-1.5938553,-26.34367252,27802467907.003635,2.4448,52024576000.81,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
5,3408,USDC,USDC,usd-coin,14546,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25560968950.93122,25560968950.93122,False,,6,,,,2023-10-22T18:46:00.000Z,0.9999218416110954,1959897072.8470633,-1.6949,-0.01004997,-0.00796142,-0.01859981,-0.01376052,-0.00495813,-0.0217115,25558971146.779175,2.2469,25558971146.78,,2023-10-22T18:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-22 18:48:25.103938
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,416722077.8411571,560555428.784264,True,,7,,,,2023-10-22T18:46:00.000Z,28.744561900702244,762359492.5320388,-27.3506,-0.25706062,-1.932408,31.21988169,48.63148445,34.47000327,22.90016155,11978493561.8944,1.053,16112920221.46,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
7,2010,Cardano,ADA,cardano,948,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35228606208.488,36274729240.533,False,,8,,,,2023-10-22T18:46:00.000Z,0.2597783782520891,121147811.49846295,-6.1249,-0.13002287,-0.26251703,5.05268123,6.53981124,-2.56758661,-14.75286171,9151630188.92249,0.8048,11690027021.34,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
8,74,Dogecoin,DOGE,dogecoin,811,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141519366383.7052,141519366383.7052,True,,9,,,,2023-10-22T18:46:00.000Z,0.06101495693799937,151433575.84634963,8.9742,-0.08839746,-0.29201824,2.28307047,-0.71660938,-4.54878551,-18.40672658,8634798045.794727,0.7591,8634798045.79,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88882248218.43095,88882313760.98747,True,,10,71659659264.0,6450312897.599805,,2023-10-22T18:46:00.000Z,0.09001316729453497,166407734.5774119,-7.3155,-0.21973381,-1.9543267,4.48333772,7.82499131,16.30673383,10.72412177,8000572678.400008,0.7035,8000578578.09,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
10,11419,Toncoin,TON,toncoin,159,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7447226281.653471,,2023-10-22T18:46:00.000Z,2.1812720763438547,12414848.71190042,30.8285,0.1200173,2.23858397,12.87712813,-5.26622481,54.08202114,57.61804895,7485890379.750923,0.6583,11010098470.84,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
11,3890,Polygon,MATIC,polygon,1011,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9309803040.71938,10000000000.0,False,,12,,,,2023-10-22T18:46:00.000Z,0.5885432375768571,323248637.6979327,15.263,0.30674138,3.32529292,13.76161937,13.20467239,5.02457405,-18.88537151,5479221622.787852,0.4818,5885432375.77,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
12,4943,Dai,DAI,multi-collateral-dai,2692,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,13,,,,2023-10-22T18:46:00.000Z,1.0002302611359408,138667881.01374772,14.8733,-0.01811806,0.02230874,-0.04188211,0.02539481,0.09512114,0.07780359,5349120006.649349,0.4704,5349120006.65,,2023-10-22T18:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-10-22 18:48:25.103938
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:46:00.000Z,9.480874947784264,889978077.609511,22.636,-0.92253908,5.86543356,27.88389225,38.0465121,48.62846631,25.457014,5279424934.540233,0.4642,9480874947.78,,2023-10-22T18:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:48:25.103938
14,6636,Polkadot,DOT,polkadot-new,597,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1270320717.7508621,1369362335.356042,True,,15,,,,2023-10-22T18:46:00.000Z,3.8809409800642287,105278092.5272483,8.6501,0.4846994,-0.98165228,3.13783745,-3.28007489,-13.65389262,-25.78692514,4930039731.343925,0.4335,5314414403.84,,2023-10-22T18:46:00.000Z,,,,,,2023-10-22 18:48:25.103938
0,1,Bitcoin,BTC,bitcoin,10496,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19521062.0,19521062.0,False,,1,,,,2023-10-22T18:48:00.000Z,29909.438154924956,10450619144.151863,-8.7378,-0.03989192,-0.69947402,10.54976396,12.54420695,13.04949321,2.75812348,583863996607.4557,51.3371,628098201253.42,,2023-10-22T18:48:00.000Z,,,,,,2023-10-22 18:49:28.558419
1,1027,Ethereum,ETH,ethereum,7593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267199.24042194,120267199.24042194,True,,2,,,,2023-10-22T18:48:00.000Z,1635.1844760204738,4441886729.033593,7.5143,-0.07196298,0.18427502,4.52946718,2.62858635,-2.58426747,-11.57993192,196659057172.39926,17.2934,196659057172.4,,2023-10-22T18:48:00.000Z,,,,,,2023-10-22 18:49:28.558419
2,825,Tether USDt,USDT,tether,64141,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84154234500.6047,87625667477.0228,True,,3,,,,2023-10-22T18:48:00.000Z,1.0004732890310486,31814021263.841652,5.1546,0.00542581,0.0013365,0.03820812,0.04665999,0.07562247,0.07488793,84194063776.71013,7.4037,87667139744.28,,2023-10-22T18:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-22 18:49:28.558419
3,1839,BNB,BNB,bnb,1690,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151705034.6854829,151705034.6854829,False,,4,,,,2023-10-22T18:48:00.000Z,215.4683298529511,270530410.6601133,7.4406,0.00129042,0.25295922,2.53623312,2.24303761,-0.73222872,-9.57541926,32687630453.96501,2.8744,32687630453.97,,2023-10-22T18:48:00.000Z,,,,,,2023-10-22 18:49:28.558419
